<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.13	22:46:00	248.35	248.40	248.28	248.31	181	32879	1
2025.10.13	22:47:00	248.31	248.35	248.28	248.31	142	22904	1
2025.10.13	22:48:00	248.32	248.35	248.08	248.08	174	31573	1
2025.10.13	22:49:00	248.09	248.22	248.05	248.20	207	28698	1
2025.10.13	22:50:00	248.19	248.38	248.11	248.31	365	54771	1
2025.10.13	22:51:00	248.32	248.37	248.17	248.30	246	42745	1
2025.10.13	22:52:00	248.27	248.36	248.24	248.35	245	35163	1
2025.10.13	22:53:00	248.33	248.40	248.23	248.25	324	45043	1
2025.10.13	22:54:00	248.27	248.41	248.01	248.03	595	90971	1
2025.10.13	22:55:00	248.01	248.03	247.65	247.65	638	112521	1
2025.10.13	22:56:00	247.65	247.71	247.38	247.38	584	117756	1
2025.10.13	22:57:00	247.42	247.68	247.33	247.56	936	157121	1
2025.10.13	22:58:00	247.56	247.70	247.55	247.66	1142	189186	1
2025.10.13	22:59:00	247.66	247.66	247.48	247.59	2862	545793	1
2025.10.13	23:00:00	247.58	247.66	247.58	247.66	342	5516011	1
