<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.13	20:39:00	712.82	712.82	712.52	712.58	6	840	7
2025.10.13	20:40:00	712.59	713.00	712.49	712.90	63	13218	1
2025.10.13	20:41:00	712.99	713.58	712.76	713.38	42	6645	1
2025.10.13	20:42:00	713.32	713.48	712.95	713.01	17	2748	1
2025.10.13	20:43:00	713.19	713.33	713.09	713.33	17	2596	5
2025.10.13	20:44:00	713.38	713.72	713.13	713.41	54	7548	1
2025.10.13	20:45:00	713.19	713.19	712.73	713.09	8	1293	1
2025.10.13	20:46:00	712.93	713.04	712.79	713.04	14	3236	4
2025.10.13	20:47:00	713.19	713.28	712.95	712.95	4	430	3
2025.10.13	20:48:00	712.85	713.30	712.85	713.30	9	1240	4
2025.10.13	20:49:00	713.28	713.28	712.65	712.65	10	1097	2
2025.10.13	20:50:00	712.73	712.73	712.19	712.35	10	2603	1
2025.10.13	20:51:00	712.43	712.43	712.19	712.19	12	1636	7
2025.10.13	20:52:00	712.52	712.52	712.30	712.38	4	400	15
2025.10.13	20:53:00	712.32	712.82	712.20	712.76	20	3624	2
2025.10.13	20:54:00	712.50	712.94	712.50	712.94	3	449	10
2025.10.13	20:55:00	712.83	712.83	712.10	712.35	17	1737	1
2025.10.13	20:56:00	712.69	712.70	712.10	712.38	11	1464	10
2025.10.13	20:57:00	712.72	712.82	712.69	712.82	10	2113	4
2025.10.13	20:58:00	712.96	713.16	712.77	713.16	6	670	5
2025.10.13	20:59:00	713.17	713.53	713.04	713.53	14	3135	4
2025.10.13	21:00:00	713.58	713.75	713.27	713.59	21	2322	5
2025.10.13	21:01:00	713.70	713.88	713.56	713.85	17	2148	3
2025.10.13	21:02:00	713.98	714.50	713.91	714.50	27	4366	1
2025.10.13	21:03:00	714.53	715.10	714.53	714.62	40	13877	2
2025.10.13	21:04:00	714.47	714.58	714.42	714.42	8	1113	1
2025.10.13	21:05:00	714.29	714.62	714.25	714.62	13	2111	1
2025.10.13	21:06:00	714.45	714.50	714.42	714.42	9	1496	9
2025.10.13	21:07:00	714.42	715.18	714.40	715.18	20	6218	3
2025.10.13	21:08:00	715.12	715.28	714.93	714.93	30	4565	1
2025.10.13	21:09:00	714.89	715.14	714.89	714.95	20	2350	1
2025.10.13	21:10:00	714.98	715.39	714.87	715.31	14	2456	2
2025.10.13	21:11:00	715.18	715.45	715.17	715.29	20	2457	1
2025.10.13	21:12:00	715.39	715.49	715.24	715.28	13	2660	3
2025.10.13	21:13:00	715.13	715.13	714.87	714.87	20	3842	1
2025.10.13	21:14:00	714.91	714.98	714.78	714.90	5	810	3
2025.10.13	21:15:00	714.90	715.20	714.90	715.04	11	1716	7
2025.10.13	21:16:00	714.88	714.88	714.88	714.88	1	100	20
2025.10.13	21:17:00	715.00	715.00	714.63	714.73	19	4417	2
2025.10.13	21:18:00	714.63	714.76	714.54	714.70	35	7258	4
2025.10.13	21:19:00	714.71	714.89	714.55	714.76	24	4626	5
2025.10.13	21:20:00	714.77	715.07	714.54	715.07	17	2263	2
2025.10.13	21:21:00	715.11	715.14	714.81	714.95	14	4307	6
2025.10.13	21:22:00	714.80	715.11	714.77	715.01	12	1941	1
2025.10.13	21:23:00	715.01	715.27	714.99	715.19	15	2187	3
2025.10.13	21:24:00	715.35	715.46	715.28	715.37	20	3522	2
2025.10.13	21:25:00	715.41	715.41	715.16	715.17	23	3822	1
2025.10.13	21:26:00	715.27	715.31	714.97	715.10	30	3635	1
2025.10.13	21:27:00	715.19	715.19	714.71	714.71	10	1652	5
2025.10.13	21:28:00	714.71	715.04	714.71	715.00	15	2490	1
2025.10.13	21:29:00	715.02	715.08	714.93	714.96	11	1259	2
2025.10.13	21:30:00	714.90	715.47	714.90	715.47	10	1500	4
2025.10.13	21:31:00	715.38	715.38	715.02	715.21	11	1858	6
2025.10.13	21:32:00	715.16	715.35	715.08	715.34	19	3778	5
2025.10.13	21:33:00	715.37	715.38	715.01	715.01	27	5427	1
2025.10.13	21:34:00	714.98	714.98	714.55	714.55	12	4647	1
2025.10.13	21:35:00	714.69	714.91	714.27	714.27	21	5376	3
2025.10.13	21:36:00	714.10	714.55	714.10	714.55	12	2477	5
2025.10.13	21:37:00	714.54	714.68	714.54	714.57	6	660	7
2025.10.13	21:38:00	714.50	714.50	714.02	714.33	19	7440	1
2025.10.13	21:39:00	714.44	714.46	714.03	714.21	12	3448	1
2025.10.13	21:40:00	714.36	714.36	714.13	714.13	5	500	6
2025.10.13	21:41:00	714.04	714.06	713.79	713.79	12	2772	1
2025.10.13	21:42:00	713.76	713.76	713.01	713.05	20	2731	1
2025.10.13	21:43:00	713.28	713.39	713.07	713.17	21	3233	4
2025.10.13	21:44:00	713.30	713.64	713.26	713.47	14	2195	1
2025.10.13	21:52:00	713.66	713.71	713.40	713.40	4	1400	7
2025.10.13	21:53:00	713.67	713.67	713.28	713.64	12	1623	1
2025.10.13	21:54:00	713.53	713.62	713.47	713.55	8	1779	3
2025.10.13	21:55:00	713.47	713.60	713.30	713.47	11	1854	4
2025.10.13	21:56:00	713.67	713.76	713.40	713.45	12	2357	7
2025.10.13	21:57:00	713.24	713.60	713.24	713.42	18	6822	2
2025.10.13	21:58:00	713.25	713.67	713.25	713.67	8	2610	2
2025.10.13	21:59:00	713.65	713.65	713.33	713.33	20	2217	4
2025.10.13	22:00:00	713.25	713.61	713.02	713.24	46	8261	1
2025.10.13	22:01:00	713.32	713.32	712.84	712.84	25	5236	1
2025.10.13	22:02:00	712.89	713.36	712.87	713.18	14	3854	3
2025.10.13	22:03:00	713.50	713.91	713.45	713.80	15	6133	7
2025.10.13	22:04:00	713.62	713.80	713.56	713.75	13	2128	6
2025.10.13	22:05:00	713.77	713.77	713.55	713.75	15	1600	2
2025.10.13	22:06:00	713.93	714.16	713.93	714.16	9	1240	4
2025.10.13	22:07:00	713.98	714.06	713.87	714.06	4	778	3
2025.10.13	22:08:00	714.21	714.21	713.82	713.92	10	1103	3
2025.10.13	22:09:00	713.95	713.95	713.60	713.60	9	900	5
2025.10.13	22:10:00	713.88	713.98	713.73	713.95	13	1529	1
2025.10.13	22:11:00	713.99	713.99	713.91	713.91	5	680	2
2025.10.13	22:12:00	713.77	714.00	713.74	713.84	8	1656	1
2025.10.13	22:13:00	713.90	714.14	713.68	714.14	8	1991	2
2025.10.13	22:14:00	714.26	714.26	714.01	714.21	24	3262	4
2025.10.13	22:15:00	714.16	714.43	714.11	714.11	33	4683	1
2025.10.13	22:16:00	714.11	714.39	714.05	714.28	21	4881	5
2025.10.13	22:17:00	714.42	714.53	714.22	714.35	23	5073	2
2025.10.13	22:18:00	714.47	714.47	714.22	714.37	20	3285	1
2025.10.13	22:19:00	714.40	714.72	714.39	714.39	26	3490	1
2025.10.13	22:20:00	714.50	714.90	714.50	714.66	26	3897	1
2025.10.13	22:21:00	714.73	715.07	714.70	715.02	20	2811	2
2025.10.13	22:22:00	714.81	714.97	714.65	714.97	12	1822	5
2025.10.13	22:23:00	714.85	715.07	714.75	714.93	25	3444	1
2025.10.13	22:24:00	715.05	715.20	714.91	715.12	21	3183	2
2025.10.13	22:25:00	715.06	715.08	714.92	715.04	34	12698	2
2025.10.13	22:26:00	714.94	715.16	714.78	715.16	13	2071	1
2025.10.13	22:27:00	714.97	715.18	714.92	715.07	14	2319	1
2025.10.13	22:28:00	715.02	715.12	714.65	714.72	20	3305	1
2025.10.13	22:29:00	714.72	714.88	714.58	714.62	23	3197	3
2025.10.13	22:30:00	714.56	714.77	714.28	714.30	82	15886	1
2025.10.13	22:31:00	714.51	714.60	714.40	714.50	33	6612	2
2025.10.13	22:32:00	714.54	714.54	714.26	714.26	18	3005	2
2025.10.13	22:33:00	714.26	714.55	714.26	714.39	26	3501	4
2025.10.13	22:34:00	714.42	714.81	714.34	714.72	17	2614	1
2025.10.13	22:35:00	714.72	714.98	714.72	714.78	28	5557	1
2025.10.13	22:36:00	714.83	715.09	714.71	715.05	35	5404	1
2025.10.13	22:37:00	715.01	715.26	715.00	715.16	19	2671	2
2025.10.13	22:38:00	715.00	715.08	714.79	715.00	23	4011	1
2025.10.13	22:39:00	715.04	715.21	715.04	715.21	27	3688	1
2025.10.13	22:40:00	715.22	715.39	715.17	715.31	18	2115	2
2025.10.13	22:41:00	715.45	715.49	715.28	715.43	27	4467	2
2025.10.13	22:42:00	715.44	715.51	715.25	715.36	18	2781	1
2025.10.13	22:43:00	715.25	715.41	715.18	715.21	28	4902	3
2025.10.13	22:44:00	715.27	715.33	715.11	715.12	35	5068	1
2025.10.13	22:45:00	715.20	715.20	713.95	714.01	86	13050	1
2025.10.13	22:46:00	714.01	714.80	714.01	714.42	69	9588	2
2025.10.13	22:47:00	714.47	714.67	714.35	714.49	12	1800	1
2025.10.13	22:48:00	714.51	714.73	714.12	714.26	48	9884	1
2025.10.13	22:49:00	714.22	714.50	714.19	714.19	48	5808	1
2025.10.13	22:50:00	714.00	715.00	713.90	714.77	64	9203	1
2025.10.13	22:51:00	714.98	715.15	714.86	715.11	41	6043	1
2025.10.13	22:52:00	715.00	715.07	714.75	715.07	52	8667	1
2025.10.13	22:53:00	715.16	715.49	715.14	715.37	42	5655	1
2025.10.13	22:54:00	715.48	716.00	715.47	715.74	138	19965	1
2025.10.13	22:55:00	715.67	715.83	715.00	715.39	143	16597	1
2025.10.13	22:56:00	715.36	715.73	715.32	715.49	207	28210	1
2025.10.13	22:57:00	715.57	715.59	715.10	715.26	189	26699	1
2025.10.13	22:58:00	715.27	715.78	715.27	715.76	208	26788	1
2025.10.13	22:59:00	715.74	715.77	715.38	715.48	586	74959	1
2025.10.13	23:00:00	715.59	715.70	715.59	715.70	292	897755	10
