<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.13	17:53:00	217.57	218.26	217.39	218.08	410	138738	1
2025.10.13	17:54:00	218.01	218.02	217.61	217.86	215	64635	1
2025.10.13	17:55:00	217.83	217.83	217.47	217.69	259	73411	1
2025.10.13	17:56:00	217.65	217.75	217.07	217.10	433	110616	1
2025.10.13	17:57:00	217.10	217.26	216.94	217.12	529	151947	1
2025.10.13	17:58:00	217.12	217.36	217.10	217.33	381	112291	1
2025.10.13	17:59:00	217.29	217.46	217.14	217.38	320	83872	1
2025.10.13	18:00:00	217.44	217.92	217.16	217.92	415	136148	1
2025.10.13	18:01:00	217.96	218.22	217.85	218.01	585	188006	1
2025.10.13	18:02:00	218.01	218.05	217.11	217.26	490	136592	1
2025.10.13	18:03:00	217.29	217.42	216.96	217.25	317	81868	1
2025.10.13	18:04:00	217.25	217.72	217.02	217.65	311	82921	1
2025.10.13	18:05:00	217.60	218.03	217.57	217.65	354	96018	1
2025.10.13	18:06:00	217.60	218.00	217.41	217.90	288	73919	2
2025.10.13	18:07:00	218.00	218.09	217.89	217.98	262	78251	1
2025.10.13	18:08:00	218.00	218.25	217.98	218.14	540	142797	1
2025.10.13	18:09:00	218.16	218.30	217.90	218.11	333	71318	1
2025.10.13	18:10:00	218.10	218.51	217.93	218.46	745	161773	1
2025.10.13	18:11:00	218.44	218.86	218.39	218.52	609	163763	1
2025.10.13	18:12:00	218.51	218.76	218.35	218.66	360	99418	1
2025.10.13	18:13:00	218.68	218.89	218.64	218.77	256	77111	1
2025.10.13	18:14:00	218.77	218.99	218.58	218.72	282	77143	1
2025.10.13	18:15:00	218.73	219.10	218.61	218.99	309	87829	1
2025.10.13	18:16:00	218.96	219.28	218.95	219.27	327	90064	1
2025.10.13	18:17:00	219.24	219.30	218.98	219.21	399	107492	1
2025.10.13	18:18:00	219.20	219.35	219.04	219.22	335	82144	1
2025.10.13	18:19:00	219.24	219.38	219.10	219.26	203	55562	1
2025.10.13	18:20:00	219.27	219.38	219.12	219.30	271	86768	1
2025.10.13	18:21:00	219.33	219.33	219.05	219.16	192	51752	1
2025.10.13	18:22:00	219.14	219.15	218.81	218.85	304	82472	1
2025.10.13	18:23:00	218.84	219.04	218.72	218.82	255	66117	1
2025.10.13	18:24:00	218.83	219.16	218.80	219.00	220	47504	1
2025.10.13	18:25:00	219.02	219.04	218.76	218.84	189	48156	1
2025.10.13	18:26:00	218.84	218.85	218.51	218.68	238	69681	1
2025.10.13	18:27:00	218.72	218.82	218.50	218.56	231	52749	1
2025.10.13	18:28:00	218.61	218.70	218.36	218.43	314	67882	1
2025.10.13	18:29:00	218.43	218.54	218.35	218.48	136	30048	1
2025.10.13	18:30:00	218.49	218.85	218.28	218.80	311	73074	1
2025.10.13	18:31:00	218.75	219.00	218.54	218.91	257	66221	2
2025.10.13	18:32:00	218.96	219.04	218.70	218.74	184	45424	1
2025.10.13	18:33:00	218.78	218.95	218.65	218.91	120	29082	1
2025.10.13	18:34:00	218.87	219.03	218.67	218.86	189	51770	2
2025.10.13	18:35:00	218.91	218.91	218.67	218.68	180	34328	2
2025.10.13	18:36:00	218.69	218.78	218.53	218.73	141	35768	1
2025.10.13	18:37:00	218.78	218.83	218.55	218.59	160	32014	2
2025.10.13	18:38:00	218.65	218.65	218.38	218.55	197	61939	1
2025.10.13	18:39:00	218.60	218.77	218.52	218.68	120	27693	1
2025.10.13	18:40:00	218.73	218.73	218.44	218.59	149	44776	1
2025.10.13	18:41:00	218.53	218.65	218.25	218.26	147	35746	1
2025.10.13	18:42:00	218.26	218.36	218.08	218.10	297	81802	1
2025.10.13	18:43:00	218.14	218.32	218.05	218.11	207	41742	1
2025.10.13	18:44:00	218.05	218.44	218.05	218.40	151	41660	1
2025.10.13	18:45:00	218.39	218.46	218.29	218.43	137	26846	1
2025.10.13	18:46:00	218.44	218.82	218.38	218.79	321	83010	1
2025.10.13	18:47:00	218.79	218.79	218.54	218.66	227	51222	1
2025.10.13	18:48:00	218.62	218.62	218.10	218.21	175	45175	1
2025.10.13	18:49:00	218.21	218.58	218.17	218.50	208	44476	1
2025.10.13	18:50:00	218.57	218.59	218.35	218.40	200	53044	1
2025.10.13	18:51:00	218.46	218.84	218.33	218.78	215	64436	1
2025.10.13	18:52:00	218.77	218.94	218.68	218.85	202	56321	1
2025.10.13	18:53:00	218.90	219.00	218.78	218.85	167	36796	1
2025.10.13	18:54:00	218.90	219.49	218.87	219.45	297	77618	1
2025.10.13	18:55:00	219.44	219.47	219.13	219.37	235	59539	1
2025.10.13	18:56:00	219.40	219.49	219.27	219.43	300	66322	1
2025.10.13	18:57:00	219.46	219.72	219.42	219.71	361	92345	1
2025.10.13	18:58:00	219.70	219.79	219.35	219.55	267	72786	1
2025.10.13	18:59:00	219.54	219.63	219.31	219.37	192	40636	1
2025.10.13	19:00:00	219.41	219.44	218.88	218.95	351	94104	1
2025.10.13	19:01:00	218.93	219.15	218.91	219.01	149	36239	1
2025.10.13	19:02:00	219.03	219.26	219.02	219.18	183	47092	1
2025.10.13	19:03:00	219.15	219.25	219.10	219.18	109	25329	1
2025.10.13	19:04:00	219.14	219.22	218.93	218.99	197	49008	1
2025.10.13	19:05:00	218.97	218.99	218.77	218.91	190	53485	1
2025.10.13	19:06:00	218.95	219.10	218.82	218.90	159	41229	1
2025.10.13	19:07:00	218.91	218.93	218.67	218.84	183	47175	1
2025.10.13	19:08:00	218.83	219.00	218.80	219.00	155	41065	1
2025.10.13	19:09:00	219.00	219.04	218.82	218.90	225	43925	1
2025.10.13	19:10:00	218.92	219.08	218.88	218.88	148	31038	1
2025.10.13	19:11:00	218.90	218.99	218.73	218.75	156	35151	1
2025.10.13	19:12:00	218.71	218.85	218.71	218.75	131	27655	1
2025.10.13	19:13:00	218.79	219.09	218.79	219.09	240	57906	1
2025.10.13	19:14:00	219.04	219.50	219.03	219.36	333	88309	1
2025.10.13	19:15:00	219.42	219.42	219.15	219.18	144	34990	1
2025.10.13	19:16:00	219.18	219.31	219.07	219.23	186	49306	1
2025.10.13	19:17:00	219.23	219.25	218.85	218.87	186	55544	1
2025.10.13	19:18:00	218.90	219.02	218.85	218.87	184	46709	1
2025.10.13	19:19:00	218.88	219.27	218.85	219.01	171	34966	1
2025.10.13	19:20:00	219.09	219.22	218.96	219.03	261	80063	1
2025.10.13	19:21:00	219.03	219.22	218.73	218.73	237	58165	1
2025.10.13	19:22:00	218.77	218.78	218.40	218.62	240	62504	1
2025.10.13	19:23:00	218.67	218.97	218.62	218.94	172	39552	1
2025.10.13	19:24:00	218.94	219.51	218.90	219.18	393	104237	1
2025.10.13	19:25:00	219.18	219.33	219.03	219.30	171	44427	1
2025.10.13	19:26:00	219.27	219.40	219.22	219.36	149	42155	2
2025.10.13	19:27:00	219.39	219.66	219.24	219.63	250	62118	1
2025.10.13	19:28:00	219.66	219.73	219.49	219.51	196	44179	1
2025.10.13	19:29:00	219.53	219.66	219.33	219.38	202	56875	1
2025.10.13	19:30:00	219.39	219.69	219.37	219.42	183	40496	1
2025.10.13	19:31:00	219.39	219.56	218.98	219.06	442	90141	1
2025.10.13	19:32:00	219.06	219.10	218.92	219.01	228	54251	1
2025.10.13	19:33:00	218.99	219.16	218.94	219.13	175	40079	1
2025.10.13	19:34:00	219.13	219.15	218.84	219.13	239	52258	1
2025.10.13	19:35:00	219.12	219.24	218.89	219.05	195	39050	1
2025.10.13	19:36:00	219.04	219.08	218.88	218.91	175	36491	1
2025.10.13	19:37:00	218.90	218.90	218.55	218.78	226	57798	1
2025.10.13	19:38:00	218.77	218.79	218.64	218.70	158	27647	1
2025.10.13	19:39:00	218.71	218.82	218.56	218.56	175	36784	1
2025.10.13	19:40:00	218.58	218.64	218.43	218.50	209	58302	1
2025.10.13	19:41:00	218.45	218.57	218.20	218.28	252	52733	1
2025.10.13	19:42:00	218.31	218.65	218.23	218.50	179	34660	1
2025.10.13	19:43:00	218.52	218.65	218.43	218.52	207	32987	1
2025.10.13	19:44:00	218.50	218.86	218.50	218.78	230	58080	1
2025.10.13	19:45:00	218.78	218.83	218.61	218.70	190	43502	1
2025.10.13	19:46:00	218.74	219.13	218.72	218.96	354	85550	1
2025.10.13	19:47:00	219.02	219.07	218.81	218.94	128	29842	1
2025.10.13	19:48:00	218.89	218.95	218.60	218.60	192	45803	1
2025.10.13	19:49:00	218.64	219.11	218.64	219.04	187	46112	1
2025.10.13	19:50:00	219.04	219.14	218.86	219.05	200	49130	1
2025.10.13	19:51:00	219.05	219.10	218.81	218.88	157	38101	1
2025.10.13	19:52:00	218.88	219.04	218.80	218.88	103	23541	2
2025.10.13	19:53:00	218.90	218.95	218.76	218.83	139	43782	1
2025.10.13	19:54:00	218.84	218.98	218.83	218.87	129	28905	1
2025.10.13	19:55:00	218.93	219.10	218.88	219.06	227	47221	1
2025.10.13	19:56:00	219.05	219.29	218.98	219.24	284	71569	1
2025.10.13	19:57:00	219.26	219.43	219.25	219.35	141	36637	1
2025.10.13	19:58:00	219.30	219.39	219.11	219.13	247	42045	1
2025.10.13	19:59:00	219.17	219.22	218.90	219.00	212	41061	1
2025.10.13	20:00:00	219.00	219.02	218.60	218.62	166	40887	1
2025.10.13	20:01:00	218.64	218.85	218.53	218.79	126	33009	1
2025.10.13	20:02:00	218.84	219.00	218.83	219.00	156	47124	1
2025.10.13	20:03:00	218.96	219.22	218.94	219.07	249	66086	1
2025.10.13	20:04:00	219.00	219.20	218.96	219.13	132	37234	1
2025.10.13	20:05:00	219.14	219.14	218.71	218.80	315	82638	1
2025.10.13	20:06:00	218.80	218.91	218.73	218.81	140	32128	1
2025.10.13	20:07:00	218.78	218.88	218.61	218.66	118	31836	1
2025.10.13	20:08:00	218.68	218.71	218.27	218.34	314	95393	1
2025.10.13	20:09:00	218.38	218.38	217.98	218.12	525	164396	1
2025.10.13	20:10:00	218.14	218.25	218.06	218.10	238	45545	1
2025.10.13	20:11:00	218.05	218.05	217.78	217.91	266	74389	1
2025.10.13	20:12:00	217.86	217.89	217.45	217.63	465	112568	1
2025.10.13	20:13:00	217.62	217.62	217.36	217.53	426	97626	1
2025.10.13	20:14:00	217.50	217.52	217.12	217.27	479	121852	1
2025.10.13	20:15:00	217.33	217.39	217.11	217.21	486	107888	1
2025.10.13	20:16:00	217.20	217.26	216.92	217.06	443	114768	1
2025.10.13	20:17:00	217.04	217.39	216.96	216.96	467	100779	1
2025.10.13	20:18:00	216.98	217.12	216.70	216.78	556	134184	1
2025.10.13	20:19:00	216.81	216.89	216.53	216.74	318	87263	1
2025.10.13	20:20:00	216.71	216.98	216.61	216.87	257	61166	1
2025.10.13	20:21:00	216.87	216.97	216.70	216.89	277	67895	1
2025.10.13	20:22:00	216.93	217.00	216.79	216.83	272	56632	1
2025.10.13	20:23:00	216.83	217.07	216.77	216.98	291	81867	1
2025.10.13	20:24:00	216.96	217.00	216.71	216.74	229	69298	1
2025.10.13	20:25:00	216.71	216.99	216.60	216.98	342	78042	1
2025.10.13	20:26:00	216.93	217.00	216.77	216.83	163	33152	1
2025.10.13	20:27:00	216.83	216.93	216.72	216.88	245	53859	1
2025.10.13	20:28:00	216.88	216.88	216.42	216.56	465	116508	1
2025.10.13	20:29:00	216.53	216.66	216.50	216.55	160	53217	1
2025.10.13	20:30:00	216.58	216.83	216.58	216.69	184	36369	1
2025.10.13	20:31:00	216.71	216.90	216.69	216.84	142	42538	1
2025.10.13	20:32:00	216.84	216.86	216.55	216.63	219	54683	1
2025.10.13	20:33:00	216.65	216.82	216.58	216.79	170	37924	1
2025.10.13	20:34:00	216.81	216.82	216.52	216.63	208	53382	1
2025.10.13	20:35:00	216.68	217.01	216.67	216.85	278	60151	1
2025.10.13	20:36:00	216.89	217.08	216.83	217.04	205	51712	1
2025.10.13	20:37:00	217.06	217.08	216.61	216.71	257	62926	1
2025.10.13	20:38:00	216.72	216.99	216.69	216.81	179	39115	1
2025.10.13	20:39:00	216.84	216.90	216.62	216.66	140	33129	1
2025.10.13	20:40:00	216.70	216.74	216.45	216.53	304	84578	1
2025.10.13	20:41:00	216.55	216.95	216.52	216.86	234	53033	1
2025.10.13	20:42:00	216.89	217.20	216.81	216.93	268	80556	1
2025.10.13	20:43:00	216.97	216.99	216.71	216.75	163	41429	1
2025.10.13	20:44:00	216.76	216.87	216.64	216.68	191	43869	1
2025.10.13	20:45:00	216.66	216.80	216.57	216.64	203	41782	1
2025.10.13	20:46:00	216.66	216.94	216.61	216.80	192	41437	1
2025.10.13	20:47:00	216.84	216.90	216.76	216.81	131	32902	1
2025.10.13	20:48:00	216.83	216.93	216.74	216.85	124	23468	1
2025.10.13	20:49:00	216.91	217.09	216.80	216.87	232	64621	1
2025.10.13	20:50:00	216.89	217.05	216.87	216.89	156	29938	1
2025.10.13	20:51:00	216.89	217.02	216.86	217.02	63	12342	1
2025.10.13	20:52:00	217.02	217.07	216.80	216.85	208	42654	1
2025.10.13	20:53:00	216.81	216.88	216.61	216.73	207	42773	1
2025.10.13	20:54:00	216.76	216.94	216.56	216.94	224	46378	1
2025.10.13	20:55:00	216.87	216.96	216.45	216.50	216	55458	1
2025.10.13	20:56:00	216.50	216.54	216.23	216.34	373	84018	1
2025.10.13	20:57:00	216.32	216.55	216.29	216.55	229	66684	1
2025.10.13	20:58:00	216.52	216.75	216.46	216.74	270	59898	1
2025.10.13	20:59:00	216.74	216.88	216.65	216.86	178	41585	1
2025.10.13	21:00:00	216.86	216.98	216.75	216.95	192	49314	1
2025.10.13	21:01:00	216.90	216.99	216.79	216.97	138	38264	1
2025.10.13	21:02:00	216.96	217.05	216.93	216.98	192	43937	1
2025.10.13	21:03:00	217.01	217.01	216.80	216.91	119	26080	1
2025.10.13	21:04:00	216.88	216.91	216.77	216.80	143	32596	1
2025.10.13	21:05:00	216.81	216.83	216.55	216.68	178	48015	1
2025.10.13	21:06:00	216.74	216.85	216.65	216.72	140	30198	1
2025.10.13	21:07:00	216.71	216.71	216.33	216.36	211	54621	1
2025.10.13	21:08:00	216.34	216.36	216.09	216.25	271	80129	1
2025.10.13	21:09:00	216.21	216.29	216.05	216.10	233	65634	1
2025.10.13	21:10:00	216.10	216.44	216.08	216.30	231	62735	1
2025.10.13	21:11:00	216.28	216.44	216.25	216.32	168	41441	1
2025.10.13	21:12:00	216.31	216.44	216.22	216.28	180	40508	1
2025.10.13	21:13:00	216.32	216.37	216.25	216.31	139	29581	1
2025.10.13	21:14:00	216.33	216.38	216.17	216.25	151	35762	1
2025.10.13	21:15:00	216.27	216.33	216.15	216.32	153	36006	1
2025.10.13	21:16:00	216.30	216.37	216.26	216.30	40	10422	1
2025.10.13	21:17:00	216.45	216.49	216.11	216.40	273	59846	1
2025.10.13	21:18:00	216.37	216.37	216.13	216.22	238	43213	1
2025.10.13	21:19:00	216.22	216.31	216.03	216.07	175	46684	1
2025.10.13	21:20:00	216.07	216.42	216.05	216.40	237	47645	1
2025.10.13	21:21:00	216.37	216.38	216.12	216.21	138	30622	1
2025.10.13	21:22:00	216.19	216.33	216.17	216.25	194	34502	1
2025.10.13	21:23:00	216.24	216.65	216.14	216.57	302	61177	1
2025.10.13	21:24:00	216.58	216.75	216.51	216.66	266	66564	1
2025.10.13	21:25:00	216.65	216.74	216.59	216.70	180	41669	1
2025.10.13	21:26:00	216.70	216.80	216.49	216.69	286	63791	1
2025.10.13	21:27:00	216.64	216.78	216.58	216.78	132	37148	1
2025.10.13	21:28:00	216.70	216.98	216.70	216.93	216	53917	1
2025.10.13	21:29:00	216.95	217.17	216.87	217.09	364	83063	1
2025.10.13	21:30:00	217.10	217.20	216.95	217.17	329	70700	1
2025.10.13	21:31:00	217.13	217.24	217.02	217.02	310	86400	1
2025.10.13	21:32:00	217.05	217.20	216.95	217.14	248	71666	1
2025.10.13	21:33:00	217.12	217.15	216.92	217.09	203	43854	1
2025.10.13	21:34:00	217.06	217.10	216.94	217.04	187	39359	1
2025.10.13	21:35:00	217.05	217.20	216.96	217.00	290	53391	1
2025.10.13	21:36:00	217.01	217.03	216.68	216.68	245	58798	1
2025.10.13	21:37:00	216.67	216.87	216.66	216.78	166	40459	1
2025.10.13	21:38:00	216.78	217.11	216.76	216.95	204	44348	1
2025.10.13	21:39:00	216.95	216.97	216.72	216.76	186	37646	1
2025.10.13	21:40:00	216.77	216.77	216.31	216.39	308	77057	1
2025.10.13	21:41:00	216.35	216.51	216.34	216.46	192	39297	1
2025.10.13	21:42:00	216.50	216.50	215.86	215.88	563	164130	1
2025.10.13	21:43:00	215.93	215.99	215.80	215.95	209	54384	1
2025.10.13	21:44:00	215.95	216.08	215.86	216.03	184	47261	1
2025.10.13	21:45:00	216.01	216.01	216.01	216.01	2	220	5
2025.10.13	21:52:00	215.80	215.80	215.46	215.49	295	82054	1
2025.10.13	21:53:00	215.47	215.66	215.24	215.62	435	118910	1
2025.10.13	21:54:00	215.63	215.75	215.55	215.75	160	33994	1
2025.10.13	21:55:00	215.74	215.84	215.67	215.79	199	44652	1
2025.10.13	21:56:00	215.81	215.82	215.53	215.57	166	41077	1
2025.10.13	21:57:00	215.59	215.69	215.46	215.59	213	60687	1
2025.10.13	21:58:00	215.61	215.73	215.52	215.65	170	33417	1
2025.10.13	21:59:00	215.68	215.76	215.56	215.71	178	32961	1
2025.10.13	22:00:00	215.69	215.86	215.59	215.84	255	57861	1
2025.10.13	22:01:00	215.84	215.84	215.26	215.30	339	92458	1
2025.10.13	22:02:00	215.30	215.33	215.09	215.13	359	111297	1
2025.10.13	22:03:00	215.13	215.13	214.90	215.05	676	185668	1
2025.10.13	22:04:00	215.07	215.32	214.98	215.30	289	81813	1
2025.10.13	22:05:00	215.28	215.38	215.19	215.37	265	56444	1
2025.10.13	22:06:00	215.37	215.65	215.37	215.58	324	87004	1
2025.10.13	22:07:00	215.65	215.83	215.55	215.73	197	64238	1
2025.10.13	22:08:00	215.71	215.80	215.66	215.71	228	48874	1
2025.10.13	22:09:00	215.69	215.79	215.56	215.64	293	53888	1
2025.10.13	22:10:00	215.65	215.70	215.58	215.63	189	52271	1
2025.10.13	22:11:00	215.58	215.61	215.41	215.47	214	39900	1
2025.10.13	22:12:00	215.46	215.55	215.40	215.43	185	40563	1
2025.10.13	22:13:00	215.44	215.46	215.24	215.28	238	55972	1
2025.10.13	22:14:00	215.26	215.26	214.98	215.14	357	80391	1
2025.10.13	22:15:00	215.11	215.37	215.08	215.33	238	62364	1
2025.10.13	22:16:00	215.34	215.52	215.30	215.39	295	65633	1
2025.10.13	22:17:00	215.39	215.52	215.38	215.43	169	32090	1
2025.10.13	22:18:00	215.42	215.55	215.36	215.53	235	52187	1
2025.10.13	22:19:00	215.52	215.70	215.50	215.65	230	47177	1
2025.10.13	22:20:00	215.65	215.90	215.61	215.88	334	84161	1
2025.10.13	22:21:00	215.88	216.49	215.86	216.38	566	130693	1
2025.10.13	22:22:00	216.38	216.39	216.10	216.36	333	75334	1
2025.10.13	22:23:00	216.33	216.68	216.32	216.50	415	97191	1
2025.10.13	22:24:00	216.49	216.65	216.07	216.12	535	136003	1
2025.10.13	22:25:00	216.14	216.20	215.91	215.97	353	73746	1
2025.10.13	22:26:00	215.96	215.98	215.79	215.86	199	55739	1
2025.10.13	22:27:00	215.86	215.97	215.86	215.87	155	32664	1
2025.10.13	22:28:00	215.87	215.94	215.61	215.62	195	43406	1
2025.10.13	22:29:00	215.60	215.73	215.42	215.66	295	92484	1
2025.10.13	22:30:00	215.62	215.74	215.52	215.69	248	49340	1
2025.10.13	22:31:00	215.66	215.89	215.63	215.87	318	61003	1
2025.10.13	22:32:00	215.88	216.00	215.80	215.85	250	47350	1
2025.10.13	22:33:00	215.88	215.88	215.73	215.73	197	33068	1
2025.10.13	22:34:00	215.73	215.91	215.65	215.85	218	46176	1
2025.10.13	22:35:00	215.84	215.86	215.53	215.62	328	68757	1
2025.10.13	22:36:00	215.66	215.77	215.60	215.68	170	32242	1
2025.10.13	22:37:00	215.68	215.78	215.62	215.69	234	41126	1
2025.10.13	22:38:00	215.71	215.79	215.66	215.70	136	25000	1
2025.10.13	22:39:00	215.72	215.79	215.67	215.73	170	28781	1
2025.10.13	22:40:00	215.73	215.95	215.70	215.84	269	59579	1
2025.10.13	22:41:00	215.81	215.85	215.56	215.76	311	60504	1
2025.10.13	22:42:00	215.76	215.82	215.70	215.77	201	39900	1
2025.10.13	22:43:00	215.76	215.80	215.70	215.75	145	42668	1
2025.10.13	22:44:00	215.78	215.86	215.75	215.79	133	27713	1
2025.10.13	22:45:00	215.79	215.86	215.65	215.77	209	46619	1
2025.10.13	22:46:00	215.77	215.95	215.72	215.80	253	53528	1
2025.10.13	22:47:00	215.80	215.92	215.74	215.85	253	44203	1
2025.10.13	22:48:00	215.85	215.88	215.52	215.59	405	110986	1
2025.10.13	22:49:00	215.58	215.85	215.53	215.82	365	66051	1
2025.10.13	22:50:00	215.79	216.35	215.69	215.87	732	167620	1
2025.10.13	22:51:00	215.86	216.07	215.82	216.02	462	86711	1
2025.10.13	22:52:00	216.02	216.18	215.86	215.88	635	135650	1
2025.10.13	22:53:00	215.89	216.26	215.86	216.20	475	106626	1
2025.10.13	22:54:00	216.21	216.48	216.16	216.19	586	124397	1
2025.10.13	22:55:00	216.19	216.51	216.08	216.26	940	153154	1
2025.10.13	22:56:00	216.28	216.48	216.23	216.46	555	90621	1
2025.10.13	22:57:00	216.48	216.54	216.32	216.42	870	162703	1
2025.10.13	22:58:00	216.42	216.57	216.40	216.46	781	184637	1
2025.10.13	22:59:00	216.45	216.47	216.25	216.40	1836	347474	1
2025.10.13	23:00:00	216.38	216.42	216.38	216.42	374	3860531	1
