<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.13	22:49:00	220.21	220.30	220.20	220.23	214	41910	1
2025.10.13	22:50:00	220.21	220.42	220.11	220.40	357	56781	1
2025.10.13	22:51:00	220.40	220.43	220.31	220.40	302	54780	1
2025.10.13	22:52:00	220.39	220.41	220.29	220.32	278	41457	1
2025.10.13	22:53:00	220.33	220.47	220.32	220.34	291	48301	1
2025.10.13	22:54:00	220.35	220.46	220.34	220.43	466	76189	1
2025.10.13	22:55:00	220.42	220.45	220.24	220.26	438	73194	1
2025.10.13	22:56:00	220.25	220.32	220.20	220.21	449	73767	1
2025.10.13	22:57:00	220.21	220.22	219.94	219.99	588	97155	1
2025.10.13	22:58:00	219.98	220.14	219.98	220.12	722	137950	1
2025.10.13	22:59:00	220.11	220.11	219.96	220.00	1990	405741	1
2025.10.13	23:00:00	220.00	220.07	219.99	220.07	389	3228765	1
